local_id,year,month,home,office,industry,change(home),change(office),change(industry)
21,2022,5,365442,671896,594495,-7.701050430249562,-3.2315859514297154,-1.5920862487647176
21,2022,6,374568,743916,604517,2.4972499055937742,10.71892078535964,1.685800553410878
21,2022,7,462714,858680,623586,23.53270968155315,15.427010576462935,3.154419147848613
21,2022,8,565657,925959,597182,22.247651897284285,7.835165603018587,-4.234219498192711
21,2022,9,477572,817251,560512,-15.572157685664633,-11.74004464560526,-6.140506579233802
21,2022,10,381108,706122,577513,-20.19883912792207,-13.597903214557094,3.033119719113953
21,2022,11,379512,671182,585921,-0.4187789288075821,-4.948153435242069,1.455897962470109
21,2022,12,397004,776856,597920,4.609076919833892,15.744462753768723,2.0478870018313047
22,2020,1,285958,598938,476929,7.781375205888893,9.550540218721364,-0.5996173453437431
22,2020,2,287642,565030,461895,0.588897670287245,-5.66135392978906,-3.152251173654779
22,2020,3,272848,462231,465485,-5.143198837443767,-18.193547245279014,0.7772329209019366
22,2020,4,276065,434908,426838,1.1790447428604938,-5.911113707215656,-8.302523174753214
22,2020,5,256941,433360,353970,-6.9273540651658125,-0.35593734766893226,-17.071582192775715
22,2020,6,267361,499240,383096,4.055405715709054,15.202141406682665,8.228380936237533
22,2020,7,274258,532444,415056,2.5796582149228944,6.6509093822610375,8.342556434940589
22,2020,8,329262,585819,403844,20.05556811469492,10.02452840110885,-2.7013222312169924
22,2020,9,366007,577850,454512,11.15980586888253,-1.3603177773339545,12.546428819048941
22,2020,10,254063,445042,403408,-30.585207386743967,-22.98312710911136,-11.243707536874714
22,2020,11,264569,472083,454070,4.135194813884746,6.076055743053465,12.558501566652126
22,2020,12,276798,553546,487188,4.622234653341851,17.256075732445353,7.293589094192525
22,2021,1,309709,628514,505614,11.889898048396304,13.543228566370274,3.782112859922658
22,2021,2,300322,577655,465010,-3.0309096603585948,-8.091943854870378,-8.030632063194453
22,2021,3,260220,495944,466582,-13.353001112139637,-14.145294336584985,0.33805724608072946
22,2021,4,268708,478033,463280,3.2618553531627086,-3.6114964592776606,-0.7076998255397765
22,2021,5,252834,457612,442968,-5.907527874123584,-4.27188081157577,-4.3843895700224484
22,2021,6,264565,505638,462349,4.639803191026523,10.494917091335017,4.375259612432501
22,2021,7,292485,570728,481449,10.55317218830911,12.872845790862236,4.131078471025135
22,2021,8,389968,621863,449547,33.32923055883208,8.95960948122398,-6.626247016817981
22,2021,9,307318,541515,452553,-21.194046691010545,-12.920530727829119,0.6686731309518248
22,2021,10,264572,487316,423189,-13.909370749516786,-10.008771686841547,-6.488521786398499
22,2021,11,270835,489716,460510,2.3672195092451203,0.49249357706293245,8.818991041827646
22,2021,12,279789,562821,492200,3.3060719626340758,14.928039925181125,6.881500944604895
22,2022,1,304837,633953,510725,8.952460604241052,12.638476531614847,3.763713937423811
